Montana (PST) SNOTEL Site Elk Peak - NRCS National Water and Climate Center ,,,,,,,,,,
,,,,,,,,,,
Site Id,Date,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TOBS.I-2 (degC) ,TOBS.I-3 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) 
1106,1/18/2012,6,5.4,-9.9,-11.1,-9.9,-9.8,-15.6,-12.6,18
1106,1/19/2012,6.4,5.8,-4.3,-5.5,-4.3,-4.2,-12.4,-8.2,22
1106,1/20/2012,7.3,6.7,-1.2,-2,-1.2,-1,-5.1,-2.3,28
1106,1/21/2012,7.6,6.7,-1.1,-2.1,-1.1,-0.6,-4.2,-2.1,28
1106,1/22/2012,8.1,6.8,-6.5,-7.7,-6.5,1.7,-6.7,-1,30
1106,1/23/2012,8.4,6.8,-5.4,-6.5,-5.4,-5,-9.4,-6.9,31
1106,1/24/2012,8.4,6.8,-8.8,-9.8,-8.8,-2.8,-8.9,-5.9,31
1106,1/25/2012,8.8,6.9,-2.6,-3.6,-2.6,-2.1,-8.9,-5.6,32
1106,1/26/2012,8.8,6.9,-3.7,-4.8,-3.7,0.2,-4.4,-2.4,32
1106,1/27/2012,8.8,6.9,-9.3,-10.5,-9.3,0.1,-9.3,-3.6,31
1106,1/28/2012,8.8,6.9,-10,-11.3,-10,-7,-11.6,-9.6,31
1106,1/29/2012,8.9,6.9,-1,-2,-1,-0.5,-10.2,-6.5,30
1106,1/30/2012,8.9,6.9,1.1,0.4,1.1,3.1,-1.3,1.4,30
1106,1/31/2012,8.9,6.9,-4.1,-5,-4.1,1.5,-4.3,-1.8,30
1106,2/1/2012,8.8,6.9,-6.1,-7.1,-6.1,-0.6,-7.2,-4.1,30
1106,2/2/2012,8.9,6.9,-3.7,-5,-3.7,-0.4,-7,-2.9,30
1106,2/3/2012,8.9,6.9,-7.9,-9.2,-7.9,-0.7,-8.5,-5.6,29
1106,2/4/2012,8.9,6.9,-5.7,-6.4,-5.7,-3.6,-10.9,-6.9,29
1106,2/5/2012,8.9,6.9,-3.1,-3.1,-3.1,4,-6.7,-2.3,29
1106,2/6/2012,8.9,6.9,-5.9,-6.8,-5.9,5.2,-5.9,-1.1,29
1106,2/7/2012,9,7,-10.5,-11.7,-10.5,-4.6,-10.5,-6.9,30
1106,2/8/2012,9,7,-8.4,-9.4,-8.4,-5.7,-16.1,-11.4,29
1106,2/9/2012,9.1,7.1,-3.4,-4.6,-3.4,-1.5,-9.2,-4.5,30
1106,2/10/2012,9.5,7.2,-4.2,-5.3,-4.2,-1.7,-4.6,-3.4,32
1106,2/11/2012,9.7,7.3,-14.1,-15.6,-14.1,-4.2,-14.4,-8.4,35
1106,2/12/2012,9.7,7.3,-4,-4.9,-4,-0.5,-14.1,-6.2,33
1106,2/13/2012,9.7,7.3,-4.5,-5.7,-4.5,1,-4.5,-3,33
1106,2/14/2012,9.7,7.3,-6,-7.1,-6,-1.1,-7.4,-5.1,33
1106,2/15/2012,9.7,7.3,-9.7,-10.8,-9.7,-6,-9.7,-7.8,33
1106,2/16/2012,9.7,7.3,-7.3,-8.6,-7.3,-5,-11.1,-8.4,33
1106,2/17/2012,10.1,7.4,-5.8,-7,-5.8,-2.6,-9.9,-5.8,34
1106,2/18/2012,10.2,7.4,-2.9,-3.8,-2.9,-2.8,-6.5,-4.8,35
1106,2/19/2012,10.3,7.4,-8.7,-9.8,-8.7,-0.7,-8.7,-4.7,36
1106,2/20/2012,10.4,7.4,-10,-11.1,-10,-5.1,-10.4,-8.1,36
1106,2/21/2012,10.8,7.5,-6.6,-7.9,-6.6,-6.5,-10.3,-8.2,39
1106,2/22/2012,12.1,7.9,-0.5,-1.4,-0.5,-0.4,-6.7,-3.1,43
1106,2/23/2012,13.9,8.1,-8,-9.1,-8,0.5,-8,-2.7,50
1106,2/24/2012,14.1,8.2,-10.1,-11.4,-10.1,-5.5,-10.3,-8.5,49
1106,2/25/2012,14.2,8.2,-5.4,-6.5,-5.4,-2.5,-10.3,-6.3,48
1106,2/26/2012,15.3,8.3,-9.6,-10.9,-9.6,-3.1,-9.6,-6.1,56
1106,2/27/2012,15.6,8.4,-11.9,-13.2,-11.9,-4.2,-12.6,-9.4,56
1106,2/28/2012,15.7,8.4,-10.9,-11.4,-10.9,-1.3,-12.9,-8.9,54
1106,2/29/2012,15.7,8.5,-6.7,-7.7,-6.7,-2.4,-10.9,-6.3,54
1106,3/1/2012,15.9,8.5,-10.2,-11.5,-10.2,-0.7,-11,-6.3,54
1106,3/2/2012,15.9,8.6,-10.2,-11.5,-10.2,-5.3,-10.9,-9,54
1106,3/3/2012,17,8.9,-8.2,-9.5,-8.2,-6.6,-11.3,-9.2,58
1106,3/4/2012,17,8.9,-0.3,-1.1,-0.3,0.2,-8.2,-3,55
1106,3/5/2012,16.9,9,0.8,0,0.8,5.7,-1.4,1.4,54
1106,3/6/2012,16.9,9,2.1,1.3,2.1,6.2,-0.2,2.1,53
1106,3/7/2012,17,9,-13,-14,-13,2.1,-13.8,-8.6,55
1106,3/8/2012,17.1,9,-6.2,-7.3,-6.2,-4.5,-15.1,-9.2,54
1106,3/9/2012,17.2,9.1,2.3,1.6,2.3,3.3,-7.2,-0.4,53
1106,3/10/2012,17.1,9.1,5.3,5,5.3,9.1,2,5.4,53
1106,3/11/2012,17.1,9.1,3.1,2.7,3.1,10.1,2.8,5.9,52
1106,3/12/2012,17.1,9.1,-4.3,-5.4,-4.3,10.2,-4.4,3,52
1106,3/13/2012,17.2,9.2,3.7,3.3,3.7,3.9,-7,-0.4,52
1106,3/14/2012,17.4,9.3,-3.7,-4.9,-3.7,6.9,-6.9,1.3,54
1106,3/15/2012,18,9.8,1.3,0.3,1.3,1.5,-3.8,-0.5,58
1106,3/16/2012,18.1,9.8,4.1,3.7,4.1,7.1,1,4,57
1106,3/17/2012,18.6,10.1,0.8,-0.1,0.8,6.2,-1,1.9,59
1106,3/18/2012,19,10.5,1.5,0.8,1.5,7.3,-0.7,1.7,60
1106,3/19/2012,19.6,11,-5.5,-6.7,-5.5,2,-5.5,0,65
1106,3/20/2012,20.9,11.5,-8.9,-10.4,-8.9,-4.9,-9.2,-7,71
1106,3/21/2012,21.9,11.5,-0.8,-1.8,-0.8,-0.8,-9.8,-5.3,71
1106,3/22/2012,21.9,11.5,2,1.3,2,6.7,-0.9,2.5,69
1106,3/23/2012,21.9,11.5,2.7,2.2,2.7,11.9,1.5,5.8,67
1106,3/24/2012,21.9,11.6,-0.1,-1,-0.1,9.9,-0.3,2.8,65
1106,3/25/2012,21.9,11.6,6.4,6.4,6.4,6.4,-3.2,0.7,64
1106,3/26/2012,21.8,11.6,6,6.2,6,13.8,1.8,7.1,63
1106,3/27/2012,21.5,11.6,-2,-2.8,-2,14.7,-2,5.7,61
1106,3/28/2012,21.7,11.6,0.9,0.4,0.9,5.9,-3,1,61
1106,3/29/2012,21.9,11.7,-2.1,-3,-2.1,6.8,-2.2,1.8,61
1106,3/30/2012,21.8,11.8,1.4,0.7,1.4,5.6,-3.3,0.7,61
1106,3/31/2012,21.9,11.8,4.5,4.2,4.5,8.1,0.9,4.5,59
1106,4/1/2012,21.7,11.8,5.7,5.6,5.7,12.5,4.3,7.3,58
1106,4/2/2012,21.4,11.8,-6.3,-7.4,-6.3,5.9,-6.3,-1,58
1106,4/3/2012,21.6,11.9,-2.3,-3.1,-2.3,3.6,-7.8,-2.7,58
1106,4/4/2012,21.7,11.9,3.9,3.7,3.9,9.9,-3.7,3.5,57
1106,4/5/2012,21.4,11.9,-3.2,-4.2,-3.2,13.1,-3.4,5.2,56
1106,4/6/2012,21.7,12,-3.6,-4.6,-3.6,1.8,-5.8,-2.5,58
1106,4/7/2012,22.6,12.7,-6.6,-7.9,-6.6,-1.5,-8,-5.1,67
1106,4/8/2012,22.7,12.8,-4.4,-5.5,-4.4,-1.1,-7.9,-4.7,66
1106,4/9/2012,22.7,12.8,-3.3,-4.4,-3.3,7.7,-7.2,-0.3,62
1106,4/10/2012,22.8,12.9,-1.5,-2.4,-1.5,5.7,-4.5,-0.2,60
1106,4/11/2012,22.7,12.9,1,0.4,1,9.9,-2.3,4.4,58
1106,4/12/2012,22.5,13,6.7,6.5,6.7,17.1,0.8,9.3,56
1106,4/13/2012,23.4,13.1,-0.8,-1.8,-0.8,7,-2.2,1.4,62
1106,4/14/2012,23.5,13.1,-0.7,-0.8,-0.7,8.6,-2.6,1.9,60
1106,4/15/2012,23.6,13.1,-2.9,-3.5,-2.9,9.3,-2.9,2.5,59
1106,4/16/2012,23.6,13.1,-3.1,-4,-3.1,1.1,-3.9,-2.3,59
1106,4/17/2012,23.8,13.3,0.4,-0.5,0.4,6.7,-3.3,0.6,60
1106,4/18/2012,24,13.3,-0.2,-1,-0.2,7,-1.1,1.8,59
1106,4/19/2012,24.1,13.3,-0.4,-1.2,-0.4,5.8,-0.8,1.4,59
1106,4/20/2012,24.2,13.4,1.9,1.3,1.9,5.3,-1.7,1.3,60
1106,4/21/2012,24.1,13.5,2.9,2.3,2.9,11.4,1.7,5.8,58
1106,4/22/2012,23.7,13.5,6.1,6.1,6.1,10.5,1.9,4.7,57
1106,4/23/2012,23.6,13.5,12.7,13.5,12.7,19.1,6.2,12.4,55
1106,4/24/2012,23,13.5,11.5,12,11.5,20.1,10.7,13.9,53
1106,4/25/2012,21.4,13.5,6.5,6.5,6.5,16.7,6.5,11.7,48
1106,4/26/2012,20.3,13.5,8.5,8.7,8.5,16.9,5.2,10.2,46
1106,4/27/2012,19.3,13.5,2.8,2.3,2.8,15.2,2.6,9.1,43
1106,4/28/2012,20.8,13.9,-3.4,-4.6,-3.4,2.9,-3.6,-2.4,52
1106,4/29/2012,21.3,14.3,-1.8,-2.8,-1.8,-1.4,-3.7,-2.4,54
1106,4/30/2012,21.3,14.4,0.4,-0.6,0.4,5.3,-2.3,0.8,52
1106,5/1/2012,21.5,14.6,0.7,0,0.7,6.6,0.3,2.7,51
1106,5/2/2012,21.5,14.6,-2.6,-3.6,-2.6,4.4,-2.6,0.6,50
1106,5/3/2012,21.5,14.6,-2.3,-3.2,-2.3,5.4,-3.7,-0.5,50
1106,5/4/2012,21.7,14.8,2.7,2.3,2.7,6,-3.4,2.1,50
1106,5/5/2012,21.7,14.9,0.7,-0.1,0.7,11.2,0.7,4.8,48
1106,5/6/2012,21.5,14.9,-3.3,-4.5,-3.3,3.4,-3.4,-0.9,49
1106,5/7/2012,21.7,15,-1.3,-2,-1.3,4,-4.1,-0.5,49
1106,5/8/2012,21.5,15,4.6,4.6,4.6,11.3,-2.4,4.4,47
1106,5/9/2012,21.1,15.1,8.1,8.4,8.1,15.9,2.7,10,45
1106,5/10/2012,20.3,15.1,5.9,5.7,5.9,18.3,5.7,11.9,43
1106,5/11/2012,20.6,15.3,-5.7,-5.9,-5.7,5.9,-5.8,-0.1,45
1106,5/12/2012,20.4,15.3,0.4,0.4,0.4,9.6,-7.4,2,44
1106,5/13/2012,19.8,15.3,7,7.2,7,14.4,-0.2,7.2,42
1106,5/14/2012,18.8,15.4,8.5,9,8.5,17.3,3,11,40
1106,5/15/2012,17.6,15.4,7.1,7.2,7.1,18.8,7.1,12,37
1106,5/16/2012,16.3,15.5,14.2,15.4,14.2,21.3,5.5,13.7,35
1106,5/17/2012,14.6,15.6,8.5,9,8.5,20.4,6.7,13.4,32
1106,5/18/2012,13.6,15.8,3.9,3.5,3.9,15.3,3.9,8.2,30
1106,5/19/2012,12.7,15.8,-1.4,-1.4,-1.4,9.8,-1.4,3.7,29
1106,5/20/2012,11.9,15.8,2.9,2.5,2.9,11.8,-1.7,4.8,27
1106,5/21/2012,10.6,15.9,8.6,9,8.6,15.1,1.7,9.2,25
1106,5/22/2012,8.7,16.1,8.1,8.2,8.1,19.7,7.5,11.6,22
1106,5/23/2012,7.4,16.2,1.3,0.7,1.3,9.9,1.1,4.6,20
1106,5/24/2012,6.8,16.2,-0.5,-1.4,-0.5,6.4,-0.6,2.1,18
1106,5/25/2012,6.4,16.3,-1.6,-2.7,-1.6,7.6,-1.7,0.9,15
1106,5/26/2012,6.9,16.6,-2.3,-3.5,-2.3,-1.1,-3.6,-2.3,20
1106,5/27/2012,7.7,17.3,-2.2,-3.1,-2.2,0.9,-3.1,-1.8,26
1106,5/28/2012,8.9,17.9,-3.2,-4.2,-3.2,-0.4,-3.2,-2,29
1106,5/29/2012,9.3,18,3.3,3.1,3.3,4.7,-3.2,0.8,28
1106,5/30/2012,9,18.1,4.4,3.9,4.4,13.1,2.7,6.4,24
1106,5/31/2012,8.7,18.1,3.6,3.3,3.6,7.9,2.4,4.8,22
1106,6/1/2012,8.1,18.5,5.8,5.6,5.8,11.8,1.1,6.4,18
1106,6/2/2012,6.2,18.5,9.4,9.9,9.4,12.2,5.4,8.4,15
1106,6/3/2012,3.8,18.9,4.8,4.5,4.8,18.3,4.2,10.7,11
1106,6/4/2012,2.2,18.9,9.8,10.2,9.8,17.9,3.4,10.3,6
1106,6/5/2012,0.8,18.9,14.2,15.1,14.2,20.8,8.7,14.8,1
1106,6/6/2012,0.4,19.1,3,2.6,3,22.2,3,13.7,1
1106,6/7/2012,0.2,19.1,3.8,3.6,3.8,8.6,0.1,3.7,1
1106,6/8/2012,0,19.1,8,8.3,8,14.9,2.9,8.8,0
1106,6/9/2012,0,19.1,1.9,1.3,1.9,16.2,1.9,9.3,0
1106,6/10/2012,0,19.1,0.1,-0.7,0.1,7,-0.1,2.6,0
1106,6/11/2012,0.4,19.5,2.5,1.9,2.5,2.7,-0.7,1.2,4
1106,6/12/2012,0,19.5,7.3,7.6,7.3,12.3,1.9,6.4,0
1106,6/13/2012,0,19.6,7.8,8.1,7.8,16.5,4.2,10.8,0
1106,6/14/2012,0,20,3.8,3.4,3.8,11.4,3.5,6.7,0
1106,6/15/2012,0,20,7.2,7.5,7.2,14.2,2.5,8.2,0
1106,6/16/2012,0,20,6.8,6.9,6.8,14.5,3.3,9,0
1106,6/17/2012,0,20,12.1,12.8,12.1,17.7,6,11.8,0
1106,6/18/2012,0,20,7.2,7.2,7.2,16.6,7.2,12.1,0
1106,6/19/2012,0,20,1.5,0.9,1.5,15.6,1.5,8,0
1106,6/20/2012,0,20,3.1,2.6,3.1,10.1,0.9,4.6,0
1106,6/21/2012,0,20.1,5.5,5.4,5.5,13.2,2.2,6.7,0
1106,6/22/2012,0,20.1,10.9,11.4,10.9,20.8,5.3,13.6,0
1106,6/23/2012,0,20.1,9.7,10,9.7,16.7,8.3,12.3,0
1106,6/24/2012,0,20.1,12.2,12.7,12.2,19.2,8.8,13.9,0
1106,6/25/2012,0,20.1,18,19.8,18,27.5,11.5,19.7,0
1106,6/26/2012,0,20.1,17.1,18.8,17.1,28.2,15.5,21,0
1106,6/27/2012,0,20.1,3.4,3,3.4,21.8,3.4,14.6,0
1106,6/28/2012,0,20.1,8.7,9,8.7,16.2,2.4,9.5,0
1106,6/29/2012,0,20.1,13.4,14.2,13.4,23.2,6.3,15.8,0
1106,6/30/2012,0,20.1,10.7,11.4,10.7,22.8,10.7,16.4,0
1106,7/1/2012,0,20.1,13.8,14.7,13.8,23.7,10.1,16.6,0
1106,7/2/2012,0,20.6,9,9.5,9,22.5,8.9,15.6,0
1106,7/3/2012,0,20.6,13.8,14.6,13.8,22.5,8.2,15.2,0
1106,7/4/2012,0,20.6,6.7,6.7,6.7,23.3,6.7,16.3,0
1106,7/5/2012,0,20.6,11.5,11.8,11.5,20.6,4.4,12.8,0
1106,7/6/2012,0,20.6,10.9,11.8,10.9,16.1,9.8,12.1,0
1106,7/7/2012,0,20.7,13.2,14,13.2,22.2,10.7,15.5,0
1106,7/8/2012,0,20.7,13.8,15,13.8,23.2,12.6,16.7,0
1106,7/9/2012,0,21,12.9,14.1,12.9,25.3,11.7,17,0
1106,7/10/2012,0,21,17.5,19.1,17.5,26,12.7,19.4,0
1106,7/11/2012,0,21,16,17.2,16,24.9,13.2,19,0
1106,7/12/2012,0,21,14.6,15.9,14.6,24.8,13.8,18,0
1106,7/13/2012,0,21,17.3,18.7,17.3,26,12.7,19.4,0
1106,7/14/2012,0,21.1,15.3,16.3,15.3,23.8,13.2,18.4,0
1106,7/15/2012,0,21.1,11.1,11.6,11.1,20.9,11,15.6,0
1106,7/16/2012,0,21.2,11.3,12,11.3,19.7,10.3,13.3,0
1106,7/17/2012,0,21.4,10.9,11.4,10.9,20.9,9.5,13.9,0
1106,7/18/2012,0,21.5,13.1,14.4,13.1,21.7,10.2,15.8,0
1106,7/19/2012,0,21.5,18.7,20,18.7,25.8,13,19.7,0
1106,7/20/2012,0,21.5,16.1,17.3,16.1,25.7,15.2,20.3,0
1106,7/21/2012,0,21.5,15.7,17.1,15.7,24.3,12,17.1,0
1106,7/22/2012,0,21.5,14.6,16.1,14.6,24.6,13,18.7,0
1106,7/23/2012,0,21.5,13.8,14.9,13.8,25.5,12.9,17.8,0
1106,7/24/2012,0,21.5,12.5,13,12.5,25.9,12.1,17.5,0
1106,7/25/2012,0,21.5,10.8,11.4,10.8,21.3,10.5,15.1,0
1106,7/26/2012,0,21.5,10.4,10.8,10.4,20.9,8.8,14.4,0
1106,7/27/2012,0,21.5,11.9,12.4,11.9,24.1,9.3,15.1,0
1106,7/28/2012,0,21.5,13.6,14.4,13.6,23.3,10.1,15.3,0
1106,7/29/2012,0,21.5,16.8,18,16.8,25.8,11.5,18.2,0
1106,7/30/2012,0,21.5,14.8,15.9,14.8,26.4,14.1,18.6,0
1106,7/31/2012,0,21.5,15.2,17.5,15.2,27.3,14,19.9,0
1106,8/1/2012,0,21.5,15.1,16.2,15.1,25.6,13.8,19.1,0
1106,8/2/2012,0,21.5,14,14.9,14,23.3,11.5,17.1,0
1106,8/3/2012,0,21.6,7.1,6.9,7.1,21.7,7.1,14.8,0
1106,8/4/2012,0,21.6,6,5.9,6,12.9,3.4,7.6,0
1106,8/5/2012,0,21.6,13.6,14.2,13.6,20.4,5.4,13,0
1106,8/6/2012,0,21.6,16.6,18,16.6,26,13.6,19.7,0
1106,8/7/2012,0,21.7,14.4,15.4,14.4,25.5,14,19.3,0
1106,8/8/2012,0,21.7,16.8,18.1,16.8,24.8,14.2,18.7,0
1106,8/9/2012,0,21.7,17.6,19.2,17.6,27.6,15.7,20.9,0
1106,8/10/2012,0,21.7,16,17.2,16,25.7,14.1,19.4,0
1106,8/11/2012,0,21.9,11.2,11.8,11.2,20.3,10.8,15.1,0
1106,8/12/2012,0,21.9,12.3,13.2,12.3,20.9,9.8,14.7,0
1106,8/13/2012,0,21.9,11.6,12.1,11.6,20.7,10.2,14.9,0
1106,8/14/2012,0,21.9,13,14.2,13,23.1,10.2,17.2,0
1106,8/15/2012,0,21.9,8.3,8.3,8.3,23.2,8.3,16.7,0
1106,8/16/2012,0,21.9,4.3,3.9,4.3,8.7,4.3,6.1,0
1106,8/17/2012,0,21.9,9.3,10.4,9.3,19.3,4.2,10.9,0
1106,8/18/2012,0,21.9,11.4,12,11.4,22.3,8.6,14.8,0
1106,8/19/2012,0,21.9,11.3,12,11.3,22,9.5,15.2,0
1106,8/20/2012,0,21.9,16.8,18.2,16.8,23.6,10.5,16.9,0
1106,8/21/2012,0,21.9,14.9,16.1,14.9,24.6,13.4,18,0
1106,8/22/2012,0,22,10.5,10.8,10.5,25.5,10.4,17.2,0
1106,8/23/2012,0,22,11.9,13.2,11.9,20,10.3,14.7,0
1106,8/24/2012,0,22,12.9,13.9,12.9,21.8,10.6,16,0
1106,8/25/2012,0,22.1,5,5.1,5,14.6,4.6,10.9,0
1106,8/26/2012,0,22.1,8.3,8.5,8.3,18.3,3.8,11,0
1106,8/27/2012,0,22.1,14.7,15.6,14.7,20.9,6.1,13.4,0
1106,8/28/2012,0,22.1,16.1,17.4,16.1,26.4,14.4,18.3,0
1106,8/29/2012,0,22.1,19.4,20.8,19.4,27.5,15.6,21.3,0
1106,8/30/2012,0,22.1,9,10,9,20.4,9,16,0
1106,8/31/2012,0,22.1,13,14,13,20.4,7.6,13.8,0
1106,9/1/2012,0,22.1,12.9,13.6,12.9,24.7,12.3,17.3,0
1106,9/2/2012,0,22.1,8.9,9.2,8.9,19.4,8.3,12.6,0
1106,9/3/2012,0,22.1,8.2,8.5,8.2,17.3,7.5,11.7,0
1106,9/4/2012,0,22.1,10.9,11.3,10.9,16.9,6.7,11.7,0
1106,9/5/2012,0,22.1,7,7.6,7,14.5,4.2,10.2,0
1106,9/6/2012,0,22.1,6.8,6.9,6.8,17.5,4.8,10.7,0
1106,9/7/2012,0,22.1,4.5,4.5,4.5,11.9,4.1,7.3,0
1106,9/8/2012,0,22.1,8.5,9.7,8.5,17.8,3.2,10.6,0
1106,9/9/2012,0,22.2,14.7,15.8,14.7,21.3,7.9,14.7,0
1106,9/10/2012,0,22.2,12.6,13.6,12.6,23.9,12.6,17.1,0
1106,9/11/2012,0,22.2,6.1,6.1,6.1,18.4,6.1,12.8,0
1106,9/12/2012,0,22.2,2.9,2.7,2.9,9.4,2.1,5.3,0
1106,9/13/2012,0,22.2,6.3,6.2,6.3,10.7,-0.8,5.7,0
1106,9/14/2012,0,22.2,11.2,11.9,11.2,18.3,5.3,11.6,0
1106,9/15/2012,0,22.2,15.2,16.5,15.2,20.2,11.2,15.6,0
1106,9/16/2012,0,22.2,11.9,12.6,11.9,20,10.8,15.6,0
1106,9/17/2012,0,22.2,3.4,3.5,3.4,14,3.2,9.2,0
1106,9/18/2012,0,22.2,9.9,10.4,9.9,14.7,3.2,9.7,0
1106,9/19/2012,0,22.2,10.3,10.7,10.3,19.1,9,13.8,0
1106,9/20/2012,0,22.2,10.1,10.8,10.1,17.8,5.7,12.3,0
1106,9/21/2012,0,22.2,11.6,12.5,11.6,17.9,6.2,12.7,0
1106,9/22/2012,0,22.2,9.3,9.7,9.3,20.9,9.3,14.3,0
1106,9/23/2012,0,22.2,10,10.7,10,18.4,8.3,13.2,0
1106,9/24/2012,0,22.2,10.9,11.6,10.9,18,10.1,13.4,0
1106,9/25/2012,0,22.2,10,11,10,19.8,8.7,13.3,0
1106,9/26/2012,0,22.2,10.9,11.6,10.9,18.1,8.4,12.6,0
1106,9/27/2012,0,22.2,6.5,6.7,6.5,15.7,5.6,10.6,0
1106,9/28/2012,0,22.2,7.3,7.5,7.3,17.4,6,10.7,0
1106,9/29/2012,0,22.2,10.9,11.5,10.9,18.5,7.1,13,0
1106,9/30/2012,0,22.2,7.9,8.2,7.9,14.8,7.7,11,0
1106,10/1/2012,0,0,5.5,6,5.5,14.3,4.5,9.3,0
1106,10/2/2012,0,0,11.9,12.5,11.9,15.4,4,10.9,0
1106,10/3/2012,0,0,1.2,0.4,1.2,15,1.2,9.8,0
1106,10/4/2012,0,0.1,-4.4,-5.5,-4.4,1.2,-4.5,-2.3,0
1106,10/5/2012,0.3,0.3,-4.8,-6,-4.8,-1.3,-4.9,-3.5,2
1106,10/6/2012,0,0.4,-8.1,-9.2,-8.1,-0.3,-8.9,-5,0
1106,10/7/2012,0,0.5,-0.1,-1.1,-0.1,1.8,-10.2,-2.6,0
1106,10/8/2012,0,0.5,2.7,2.3,2.7,8.1,-0.7,3.4,0
1106,10/9/2012,0,0.5,-1.9,-3,-1.9,4.7,-1.9,1.7,0
1106,10/10/2012,0,0.6,3.6,3.3,3.6,5.9,-2.5,1.8,0
1106,10/11/2012,0,0.6,0.2,-0.6,0.2,10.9,0.2,5.6,0
1106,10/12/2012,0,0.7,9.4,9.7,9.4,9.5,-1.8,3.5,0
1106,10/13/2012,0,0.7,7.2,7.2,7.2,14.4,7.2,10.2,0
1106,10/14/2012,0,0.9,4,3.6,4,7.2,2.5,4.9,0
1106,10/15/2012,0,0.9,8,8.1,8,9.7,3,6.7,0
1106,10/16/2012,0,1.2,6.3,6.1,6.3,8.2,3.4,5.8,0
1106,10/17/2012,0,1.7,-2.6,-3.5,-2.6,8.2,-2.6,3,0
1106,10/18/2012,0,1.7,-3.8,-4.7,-3.8,0.4,-3.8,-2.2,0
1106,10/19/2012,0,1.7,7,6.9,7,7.3,-4.4,2.3,0
1106,10/20/2012,0,1.8,5.7,5.5,5.7,9.8,5.5,7.2,0
1106,10/21/2012,0,1.8,-2.9,-4,-2.9,5.9,-3.2,1.7,0
1106,10/22/2012,0,1.8,-1.9,-2.9,-1.9,4.3,-5.1,-1.4,0
1106,10/23/2012,0.1,2,-1.6,-2.6,-1.6,1.7,-2.6,-0.9,2
1106,10/24/2012,0.4,2.3,-7.6,-8.6,-7.6,1.4,-7.6,-3.2,5
1106,10/25/2012,0.4,2.3,-7.4,-8.5,-7.4,-0.3,-8.6,-5.7,5
1106,10/26/2012,0.5,2.4,-7,-8.3,-7,-4.3,-9.6,-7,5
1106,10/27/2012,0.6,2.4,-5.2,-6.4,-5.2,-3.2,-8.4,-5.7,4
1106,10/28/2012,0.9,2.9,-1.1,-2.2,-1.1,-1.1,-5.4,-2.9,8
1106,10/29/2012,1,3,4,3.5,4,4.8,-1.2,2.7,6
1106,10/30/2012,0.8,3.3,3.1,2.6,3.1,6.5,2.4,4.5,3
1106,10/31/2012,0.7,3.3,6.8,6.7,6.8,9.1,2.5,6.1,3
1106,11/1/2012,0.2,3.4,9.5,9.8,9.5,11.4,6.2,8.7,1
1106,11/2/2012,0,3.4,0.7,-0.1,0.7,10,0,5.4,0
1106,11/3/2012,0,3.5,-0.5,-1,-0.5,3.8,-2.2,0.6,0
1106,11/4/2012,0,3.5,4.1,3.7,4.1,6.9,-1.3,3.4,0
1106,11/5/2012,0,3.5,5.1,4.8,5.1,5.8,2.3,3.8,0
1106,11/6/2012,0,3.5,4.7,4.5,4.7,9,4.5,6.5,0
1106,11/7/2012,0,3.5,8,8,8,9.4,4.3,7.2,0
1106,11/8/2012,0,3.5,-2.3,-3,-2.3,10.1,-2.3,4.7,0
1106,11/9/2012,1,4.3,-7,-8.2,-7,-1.7,-7.6,-5.6,9
1106,11/10/2012,1.3,4.7,-14.2,-15.5,-14.2,-5.2,-14.6,-8.9,12
1106,11/11/2012,1.6,4.9,-14.3,-15.4,-14.3,-11.6,-17,-14.8,12
1106,11/12/2012,1.7,5,-10.3,-11.7,-10.3,-9.8,-14.9,-12.7,10
1106,11/13/2012,1.9,5,-4.2,-5.4,-4.2,-2.8,-11,-5.3,9
1106,11/14/2012,2,5.1,-2.7,-3.7,-2.7,-0.4,-4.7,-3,9
1106,11/15/2012,2,5.1,-3.8,-4.7,-3.8,-0.7,-3.8,-2.3,9
1106,11/16/2012,2,5.3,1.7,1.2,1.7,1.9,-4.8,-1.9,8
1106,11/17/2012,2,5.3,0.3,-0.4,0.3,4.8,0.2,2,8
1106,11/18/2012,2,5.3,2.7,2.1,2.7,5.3,0.1,2,8
1106,11/19/2012,2,5.3,-1.6,-2.5,-1.6,3.7,-3.3,0.2,8
1106,11/20/2012,2,5.3,3,2.4,3,3.4,-1.7,1.4,8
1106,11/21/2012,2,5.3,3.6,3.3,3.6,5.3,2.9,4.1,8
1106,11/22/2012,2.4,5.5,-6.1,-7.3,-6.1,4.5,-6.3,-0.4,9
1106,11/23/2012,2.7,5.5,-5.1,-6,-5.1,-3.6,-9.8,-6.2,10
1106,11/24/2012,2.9,5.5,2.5,1.9,2.5,4.5,-5.3,1.3,10
1106,11/25/2012,2.9,5.5,-3.2,-4.1,-3.2,2.8,-3.2,0.2,10
1106,11/26/2012,3,5.6,-9.3,-10.4,-9.3,-3.1,-9.5,-5.4,11
1106,11/27/2012,3.1,5.7,-3.2,-4.2,-3.2,-2.1,-11,-6,12
1106,11/28/2012,3.3,5.7,0.8,0,0.8,1.1,-3.6,-0.9,11
